INDEX_DATE,ITEM_ID,ITEM_DESC,INDEX_ALGORITHM,STRATUM_IND,ITEM_INDEX,ALL_GM_INDEX,GM_RA_INDEX,COICOP_WEIGHT,ITEM_WEIGHT,CPIH_COICOP_WEIGHT
201802,220320,TAKEAWAY SOFT DRINK,1,1,100.871,100.849,100.871,0.86,0.34,0.69
201802,420201,ELECTRICITY,1,0,100,100,100,17,20,13
201802,430529,BLEACH 750ML,1,1,101.7,102.479,101.7,1.05,1.1,0.84
201802,510405,WOMEN'S NIGHTDRESS/PYJAMAS,2,1,104.007,101.586,101.586,1.04,0.5,0.84
201802,510324,TROUSERS  FOR SCHOOL 5-13 YRS,2,1,101.718,100.828,100.828,1.04,0.6,0.84
201802,440131,WATCH BATTERY REPLACEMENT,2,1,100.066,100.062,100.062,0.7,0.13,0.56
201802,212533,VEGETABLE STIR FRY FRESH PACK,1,1,98.497,98.47,98.826,0.39,0.42,0.3
201802,212021,BOTTLE STILL WATER 500ML,1,1,100.056,99.781,100.056,0.16,0.32,0.14
201802,520250,NAIL VARNISH BOTTLE 6-12mls,2,1,103.276,102.706,102.706,0.69,0.45,0.57
201802,630138,DIGITAL RADIO (DAB),2,1,99.107,98.736,98.736,0.15,0.06,0.12
201802,510348,BOYS T-SHIRT 3-13 YEARS,2,1,104.704,102.318,102.318,1.04,0.6,0.84
201802,210414,FROZEN BEEFBURGERS PACK OF 4,1,1,101.039,101.717,101.039,0.4,0.36,0.32
201802,440116,WASHING MACHINE REPAIR,2,1,100.299,100.274,100.274,0.5,0.13,0.5
201802,212511,FRESH VEG-LETTUCE-ICEBERG-EACH,1,1,98.525,98.698,98.709,0.26,0.3,0.2
201802,510106,MENS JEANS,2,1,101.952,100.758,100.758,1.04,0.81,0.84
201802,630525,PLANT FOOD 800ML-2LT/500G-1.5K,1,1,100.95,101.206,100.95,0.24,0.3,0.18
201802,430139,KITCH WALL UNIT WIDTH 800-1000,2,1,100.684,99.914,99.914,1.44,2.52,1.12
201802,520226,SHAMPOO-250-400ML,1,1,99.476,98.474,99.476,0.46,0.3,0.38
201802,520321,PRIVATE HEALTH CARE 3,1,0,100,100,100,1.61,0,1.15
201802,510124,MENS SHORTS NOT SWIMWEAR,2,1,102.649,102.649,102.649,0.52,0.36,0.42
201802,310301,WHISKY (PER NIP) SPECIFY ML,1,1,100.148,100.124,100.148,2.58,2.85,2.07
201802,212905,VEGETABLE PICKLE 280-520G,1,1,99.848,99.904,99.903,0.13,0.11,0.1
201802,310427,RUM WHITE EG BACARDI 70CL BOTT,1,1,104.164,104.293,104.164,0.66,0.56,0.55
201802,630225,MUSIC DOWNLOADS,1,0,92.844,93.237,93.237,0.68,0.32,0.51
201802,310306,BOTTLE OF MIXER 125-200ML,1,1,100.161,100.117,100.161,0.86,0.57,0.69
201802,640242,GAMES CONSOLES ONLINE SUB SERV,1,0,100,100,100,0.24,0.32,0.21
201802,211901,TEA BAGS PKT OF 80 (230G-250G),1,1,101.832,101.942,101.832,0.75,0.77,0.75
201802,430515,PACKET OF ENVELOPES,1,1,100.054,100.209,100.054,0.48,0.44,0.36
201802,212937,CHILLED READY MEAL-FISH/VEG,1,1,100.891,101.088,100.891,0.3,1.43,0.3
201802,640219,SWIMMING POOL ADM STND ADULT,1,2,100.166,100.169,100.166,0.4,0.48,0.35
201802,212923,COOK-IN SAUCE-JAR/CAN 350-520G,1,1,92.24,92.961,92.24,0.38,1.1,0.38
201802,510235,WOMEN'S TROUSERS-CASUAL,2,1,107.697,101.378,101.378,1.04,0.64,0.84
201802,630407,SUNDAY NEWSPAPERS,1,0,100,100,100,0.44,0.42,0.33
201802,440405,DIRECTORY ENQUIRIES,1,0,100,100,100,0.23,0.25,0.19
201802,430135,3 PIECE NON-LEATHER SUITE,2,1,106.184,104.233,104.233,0.9,1.4,0.7
201802,440249,HOUSE CONVEYANCING,2,1,99.901,99.882,99.882,0,0.76,0
201802,430414,GAS COOKERS-SPECIFY MAKE & MOD,2,2,102.036,101.882,101.882,0.4,0.28,0.3
201802,212917,TOMATO KETCHUP BOTTLE 340-570G,1,1,99.112,99.136,99.112,0.32,0.88,0.32
201802,210111,WHITE SLICED LOAF BRANDED 750G,1,1,99.215,99.307,99.215,0.9,1.08,0.72
201802,220211,STAFF RESTAURANT FIZZY DRINK,1,1,100.097,99.987,100.097,1.28,0.42,0.96
201802,510508,GIRL'S SHOES SCHOOL,2,1,101.889,101.04,101.04,0.48,0.32,0.4
201802,310429,GIN BOTTLE 70CL-1LTR,1,1,101.811,102.08,101.811,0.72,0.7,0.6
201802,220303,SANDWICH-TAKE-AWAY (COLD),1,1,100.872,100.864,100.872,3.44,2.89,2.76
201802,430307,ELECTRIC KETTLE - 1.5-1.7L,2,1,108.834,104.984,104.984,0.72,0.7,0.54
201802,430142,HIGH CHAIR,2,1,101.336,100.84,100.84,0.18,0.28,0.14
201802,620311,SEA FARES,1,0,102.941,102.941,102.941,4,0.16,3
201802,210213,BREAKFAST CEREAL 1,1,1,106.318,105.908,106.318,1.05,0.42,0.84
201802,430140,SOFA BED,2,1,105.9,104.228,104.228,0.9,1.4,0.7
201802,213006,COFFEE PODS PACK 8-16,1,1,101.272,101.961,101.272,0.3,0.3,0.3
201802,212717,APPLES-DESSERT-PER KG,1,1,100.762,100.876,100.712,0.63,0.63,0.56
201802,620319,CYCLE HELMET 12+ SPEC ROAD/MOU,2,1,101.28,100.965,100.965,0.4,0.16,0.32
201802,220305,TEA -TAKE-AWAY,1,1,100.001,100.018,100.001,0.86,0.34,0.69
201802,510529,WOMANS BOOTS,2,1,98.105,96.42,96.42,0.96,0.48,0.8
201802,320206,HAND ROLLING TOBACCO PACK 30GM,1,1,100.535,100.519,100.535,2.42,3.76,1.98
201802,640405,UK HOLIDAYS-EXCL SELF CATERING,2,0,99.829,99.761,99.761,3.9,5.28,3.1
201802,510101,MENS SUIT-READY MADE,2,1,103.594,102.496,102.496,1.04,0.9,0.84
201802,430420,CROCKERY SET;SPECIFY CONTENTS,2,1,100.033,99.773,99.773,0.4,0.36,0.32
201802,430234,CARPET TUFTED MIN 80% WOOL FIB,2,2,100.871,100.699,100.699,0.8,1.26,0.8
201802,510516,MEN'S TRAINING SHOE-SPORTSWEAR,2,1,104.821,103.99,103.99,1.08,1.04,0.9
201802,640403,YOUTH HOSTEL ASSOCIATION,1,0,99.753,99.753,99.753,0.81,0.11,0.66
201802,430619,COMPLETE DRY DOG FOOD 1-3KG,1,1,100.944,100.784,100.944,1.08,1.17,0.84
201802,520249,BABY WIPES 50-85,1,1,103.251,102.498,103.251,0.69,0.45,0.57
201802,510433,MENS BASE LAYER TOP LONG/SHORT,2,1,102.706,99.707,99.707,0.52,0.25,0.42
201802,430507,WASHING UP LIQUID 380-900ML,1,1,99.354,99.858,99.354,0.45,0.44,0.36
201802,212015,FIZZY ENERGY DRINK 250-500ML,1,1,99.29,99.25,99.29,1.04,0.96,0.91
201802,212360,POTATOES-OLD WHITE PER KG,1,0,100.455,100.607,100.556,0.65,0.62,0.5
201802,440104,DRY CLEANING-MAN'S SUIT,1,1,100.602,100.564,100.602,0.83,0.39,0.83
201802,410115,PRIVATE RENTED PROPERTY,2,0,100.135,100.074,100.074,57.62,53.2,46.23
201802,640236,LIVE MUSIC,1,0,99.215,99.215,99.215,2.2,1.12,1.76
201802,210912,FROZEN CHICKEN BREASTS,1,1,98.11,98.043,98.11,0.4,0.56,0.32
201802,440204,TRADE UNION & PROF ORGS SUBS,1,0,100,100,100,1.8,0.57,1.5
201802,510517,WOMEN'S TRAINING SHOES,2,1,101.682,100.508,100.508,1.2,0.56,1
201802,630519,POTTED SHRUB,2,1,101.42,101.047,101.047,1.04,1.2,0.78
201802,630160,"TELEVISION 40"" OR LARGER",2,1,98.683,98.171,98.171,1.45,0.78,1.16
201802,210216,HOT OAT CEREAL,1,1,97.857,97.692,97.857,0.45,0.15,0.36
201802,210703,HOME KILLED PORK-LOIN CHOPS KG,1,1,98.127,97.74,98.127,1,1,0.8
201802,220212,STAFF RESTAURANT SANDWICH,1,1,99.771,99.953,99.771,1.44,0.42,1.08
201802,640124,TV LICENCE,1,0,100,100,100,4,6.16,3.2
201802,520213,TISSUES-LARGE SIZE BOX,1,1,101.109,100.725,101.109,1.38,0.75,1.14
201802,520325,NURSING HOME,2,1,100.307,100.294,100.294,2.8,0.32,2
201802,410111,IMPUTED RENTS - ENGLAND,1,0,100.047,100.047,100.047,0,0,147.03
201802,212008,LEMONADE-2 LITRE BOTTLE,1,1,98.262,98.547,98.262,0.16,0.16,0.14
201802,510208,WOMEN'S FORMAL JACKET,2,1,110.043,102.371,102.371,1.04,0.8,0.84
201802,212510,FRESH VEG-CUCUMBER-WHOLE,1,1,100.436,100.179,100.358,0.26,0.3,0.2
201802,630226,RECORDABLE CD PRICE PER CD,2,1,105.28,103.934,103.934,0.2,0.06,0.15
201802,410703,GROUND RENT,1,0,100.289,100.289,100.289,0,2.66,0
201802,510250,WOMEN'S COAT - SEE HELP SCREEN,2,1,102.946,96.95,96.95,1.04,0.8,0.84
201802,520326,PRIVATE DENTAL EXAMINATION,2,1,100.06,100.023,100.023,1.56,1.92,1.56
201802,520138,SPECTACLE FRAMES WITH LENSE,2,1,100.35,100.24,100.24,1.64,1.43,1.64
201802,510238,WOMEN'S SKIRT: WORK/FORMAL,2,1,112.306,103.111,103.111,1.04,0.8,0.84
201802,620106,EURO TUNNEL FARES,1,0,114.459,114.459,114.459,0.39,0.18,0.33
201802,620313,ROAD TOLLS,1,0,100,100,100,0.52,0.8,0.4
201802,640221,FOOTBALL ADMISSION (GB),1,0,100,100,100,0.56,0.48,0.49
201802,212532,FRESH VEG-PEPPERS -LOOSE OR KG,1,1,100.507,101.766,101.56,0.39,0.42,0.3
201802,630314,CONSTRUCTION TOY: SPEC KIT NO,2,1,95.226,94.394,94.394,1.26,0.4,1.02
201802,310221,APPLE CIDER 4 CAN PACK 440ML,1,1,101.126,101.096,101.126,0.54,0.5,0.42
201802,410633,MDF,1,1,99.608,100.035,99.608,0.12,0.64,0.12
201802,630312,CHILD'S PLASTIC DOLL,2,1,97.725,96.838,96.838,1.05,0.4,0.85
201802,430356,DISH WASHER 12-15 PLACE SET,2,1,102.449,101.647,101.647,0.32,0.21,0.24
201802,212603,"BAKED BEANS, 400-420G TIN",1,1,108.94,107.598,108.791,0.39,0.52,0.3
201802,610235,CAR REPAIRS MAIN DEALER,2,1,99.888,99.876,99.876,6.24,2.88,4.94
201802,630342,BEGINNER'S ACOUSTIC GUITAR,2,2,100.452,100.237,100.237,1.28,0.5,1.12
201802,211807,"YOGHURT/FROMAGE 4-6PK, 45-125G",1,1,123.167,122.172,123.167,1.44,1.72,1.08
201802,440208,HOUSE CONTENTS INSURANCE,2,0,100.911,100.658,100.658,1.5,2.85,1.5
201802,630313,MODEL RD VEHICLE EG HOT WHEELS,1,1,97.204,98.528,97.204,1.26,0.5,1.02
201802,212531,FRESH VEG-COURGETTE-PER KG,1,1,100.916,101.267,101.191,0.39,0.42,0.3
201802,430224,FITTED BED SHEET,2,1,104.145,103.285,103.285,1.12,0.54,0.8
201802,640240,LIVERY CHARGES PER WEEK,2,1,100.541,100.49,100.49,1.12,0.48,0.98
201802,210317,FRUIT PIES 4-6 PACK,1,1,95.064,94.854,95.064,0.3,0.36,0.24
201802,520235,SUNSCREEN - SPEC SIZE/SPF,2,1,98.046,97.258,97.258,0.69,0.45,0.57
201802,212808,DRIED FRUIT - EG APRICOTS,1,1,98.905,98.499,98.6,0.36,0.44,0.32
201802,212938,CHOCOLATE COVERED ICE CREAM,1,1,106.279,106.404,106.279,0.91,0.44,0.77
201802,210802,BACON-GAMMON-PER KG,1,1,98.766,98.967,98.766,0.6,0.24,0.48
201802,212730,FRUIT FRESH SNACKING 150-350G,1,1,100.142,100.151,100.164,0.36,0.35,0.32
201802,212608,CANNED SWEETCORN 198-340G,1,1,101.36,101.4,101.248,0.39,0.46,0.3
201802,620303,SELF-DRIVE VAN HIRE,2,1,100.218,100.12,100.12,1.04,0.16,0.8
201802,220123,ONBOARD CATERING,1,0,100,100,100,0.86,0.6,0.69
201802,510257,WOMENS BLOUSE / SHIRT 2,2,1,112.087,107.196,107.196,0.52,0.48,0.42
201802,212516,FRESH VEG-CABBAGE-WHOLE-PER KG,1,1,103.051,103.42,103.447,0.26,0.24,0.2
201802,510249,WOMEN'S JEANS- BRANDED,2,1,104.649,102.393,102.393,1.04,0.64,0.84
201802,640226,PRIVATE HEALTH CLUB ANNUAL FEE,2,2,100.992,100.551,100.551,1.6,2.08,1.4
201802,212732,LEMON EACH,1,1,103.768,102.964,103.062,0.18,0.21,0.16
201802,630229,PRE-RECORDED DVD (NON-FILM),2,2,103.221,98.549,98.549,0.32,0.16,0.24
201802,520252,BODY M'RISING LOTION 200-400ML,2,1,103.647,101.508,101.508,1.15,0.6,0.95
201802,212211,CHOCOLATE 4,1,1,99.236,99.011,99.236,1.04,1.87,0.88
201802,430136,PATIO TABLE & CHAIRS-SEASONAL,2,1,106.541,106.541,106.541,0.36,0.56,0.28
201802,430423,FRYING PAN 24-30CM,2,1,101.802,100.689,100.689,0.65,0.56,0.52
201802,212716,APPLES-COOKING-PER KG,1,1,101.717,101.829,101.642,0.18,0.14,0.16
201802,510507,BOY'S SHOES,2,1,102.758,101.606,101.606,0.48,0.32,0.4
201802,212601,CANNED TOMATOES 390-400G,1,1,110.292,107.47,109.843,0.39,0.4,0.3
201802,210204,DRY SPAGHETTI OR PASTA 500G,1,1,95.702,95.133,95.702,0.15,0.27,0.12
201802,212930,MAYONNAISE 390-500G/420-540MLS,1,1,100.558,100.532,100.558,0.26,0.77,0.26
201802,520223,MASCARA,2,1,100.582,100.257,100.257,0.69,0.45,0.57
201802,630155,DVD PLAYER,2,1,100.496,99.72,99.72,0.1,0.06,0.08
201802,211510,PARMESAN CHEESE-PER KG,1,1,99.98,99.924,99.98,0.36,0.33,0.27
201802,410509,ELECTRICIAN-DAYTIME RATE/HOUR,2,1,100,100,100,0.44,1.98,0.22
201802,212223,BRAND CHOC SWEETS 100-185G BAG,1,1,86.164,85.718,86.164,0.91,0.77,0.77
201802,430101,DOUBLE WARDROBE,2,1,106.01,104.388,104.388,1.08,1.68,0.84
201802,440250,PACKAGED CURRENT ACCOUNTS,1,2,100,100,100,1.21,0.19,0.99
201802,510113,MENS CASUAL S/SLEEVE TOP,2,1,106.325,102.244,102.244,0.52,0.45,0.42
201802,640228,LEISURE CLASSES,1,0,100,100,100,3.04,4,2.66
201802,212712,KIWI FRUIT-EACH,1,1,101.34,102.498,100.053,0.18,0.14,0.16
201802,440128,HOME CARE ASSISTANT HRLY RATE,2,1,100.035,100.034,100.034,3.24,1.95,2.52
201802,520131,GENT'S WATCH- ANALOGUE FACE,2,1,104.95,103.603,103.603,2,0.66,1.6
201802,510223,WOMEN'S LONG SLV TOP-NT BLOUSE,2,1,108.955,102.571,102.571,1.04,0.64,0.84
201802,210913,ROTISSERIE CHICKEN [WHOLE],1,1,103.31,103.778,103.31,0.2,0.2,0.16
201802,220321,TAKEAWAY COFFEE LATTE,1,1,100.375,100.399,100.375,0.86,0.34,0.69
201802,210302,PLAIN BISCUITS-200-300G,1,1,98.907,99.241,98.907,1.35,1.44,1.08
201802,510415,WOMEN'S TIGHTS,2,1,100.467,100.341,100.341,1.04,0.5,0.84
201802,640243,SOFT PLAY SESSION TIME PERIOD,2,1,99.961,99.955,99.955,0.32,0.48,0.28
201802,510416,CHILDS SOCKS 1 PR UK 3-6.5,1,1,98.06,98.264,98.06,0.52,0.2,0.42
201802,510104,MENS JACKET/COAT,2,1,102.165,98.088,98.088,1.04,0.72,0.84
201802,620205,BUS FARES,1,0,100,100,100,3.72,2.1,3.1
201802,410602,READY-MIXED FILLER-INT USE,1,1,100.166,100.067,100.166,0.05,0.24,0.05
201802,630422,BOOK-REFERENCE (EG ATLAS/DICT),2,2,102.718,102.145,102.145,0.12,0.06,0.09
201802,630153,TABLET COMPUTERS,2,0,105.077,103.126,103.126,0.96,0.84,0.8
201802,430357,SMART PHONE HANDSETS,2,0,98.919,98.413,98.413,0.46,0.84,0.38
201802,211816,POWDERED BABY FORMULA 400-900G,1,1,100.031,100.031,100.031,0.48,0.44,0.36
201802,640404,UK HOLIDAYS SELF CATERING,2,0,100.118,100.098,100.098,3.44,3.74,2.76
201802,430524,LIGHT BULB,1,1,100.691,100.512,100.691,0.65,0.55,0.52
201802,440236,UNIT TRUSTS COMM-INITIAL CHG,1,0,99.523,99.523,99.523,0.88,0,0.72
201802,520303,WOMEN'S HRDRESSING-CUT/BLOWDRY,2,1,99.997,99.986,99.986,1.96,1.92,1.68
201802,510328,BOYS JEANS (5-13 YEARS),2,1,103.931,102.04,102.04,1.04,0.6,0.84
201802,630230,CD ALBUM (TOP 40),1,2,102.513,102.782,102.513,0.32,0.16,0.24
201802,212520,FRESH VEG-MUSHROOMS-PER KG,1,1,98.029,97.871,97.996,0.52,0.48,0.4
201802,620203,COACH FARES,1,0,115.039,115.039,115.039,1.56,0.9,1.3
201802,220310,POTATO CRISPS-INDIVIDUAL PACK,1,1,100.172,100.162,100.172,0.86,1.02,0.69
201802,220318,INDIAN TAKEAWAY,1,1,100.137,100.157,100.137,1.72,1.36,1.38
201802,510501,MENS SHOE FORMAL STYLE,2,1,102.986,101.525,101.525,0.48,0.48,0.4
201802,410517,DECORATOR-DAILY RATE;SPEC HRS,2,1,100.073,100.071,100.071,0.44,1.98,0.22
201802,520234,PERFUME/EUD DE TOILETTE,2,1,99.174,98.248,98.248,1.15,0.6,0.95
201802,630152,MP4 PLAYER,2,2,104.414,103.146,103.146,0.35,0.12,0.28
201802,310215,LAGER 4 BOTTLES- PREMIUM,1,1,100.453,101.149,100.453,2,1.6,1.6
201802,430138,HOME OFFICE DESK,2,1,108.388,105.843,105.843,0.36,0.56,0.28
201802,410201,MORTGAGE INTEREST PAYMENTS,1,0,99.92,99.92,99.92,0,24,0
201802,620314,BOATS,2,0,100,100,100,3.84,0.16,3.36
201802,211306,BUTTER 250G SPEC COO,1,1,99.536,99.493,99.536,0.3,0.41,0.3
201802,630345,GOLF BALLS PRICE PER BALL,1,1,101.93,101.199,101.93,0.51,0.4,0.34
201802,212709,ORANGES-CLASS 1-EACH,1,1,101.401,101.417,101.31,0.36,0.35,0.32
201802,520216,DEODORANT/ANTI PERSPI 50-250ML,1,1,106.499,107.197,106.499,1.15,0.6,0.95
201802,520330,SELF PAY OPERATIONS,1,0,100,100,100,1.4,0.48,1
201802,520237,HAIR GEL 150-200ML,1,1,98.774,98.895,98.774,0.46,0.3,0.38
201802,212939,CHILLED PIZZA EACH 300-600G,1,1,94.748,94.956,94.748,0.75,1.1,0.6
201802,310307,LIQUEUR PER NIP   SPECIFY ML,1,1,100.127,100.105,100.127,1.72,2.66,1.38
201802,430235,FLOOR RUG STATE SIZE & MATERIA,2,2,101.129,100.461,100.461,0.8,1.26,0.8
201802,440232,NURSERY FEES: CHILD 0-4,2,2,100.229,100.217,100.217,2.34,0.57,1.82
201802,212218,CARTON/BOX OF CHOCS 150-400GM,1,1,88.079,89.524,88.079,1.69,1.43,1.43
201802,440401,TELEPHONE CHARGES,1,0,100,100,100,1.38,1,1.14
201802,430317,ELECTRIC IRON,2,1,109.397,107.358,107.358,0.24,0.35,0.18
201802,630146,BLU-RAY PLAYER,2,1,103.326,102.761,102.761,0.1,0.06,0.08
201802,212807,CANNED FRUIT-400-450G,1,1,99.42,99.464,99.435,0.36,0.3,0.32
201802,212225,CHOCOLATE LARGE BAR 100-200G,1,1,99.996,99.806,99.996,1.69,1.43,1.43
201802,510534,WALKING/HIKING BOOT,2,1,98.64,98.349,98.349,0.84,0.88,0.7
201802,520106,"9CT GOLD CHAIN 18-20""/46-51CM",2,1,100.319,100.053,100.053,1.3,0.44,1.04
201802,430230,CARPET -AXMINSTER(MIN 80% WOOL,2,2,100.398,100.349,100.349,0.84,1.26,0.84
201802,212226,CHOCOLATE 12,1,1,98.895,97.574,98.895,0.39,1.21,0.33
201802,630377,ACTION CAMERA,2,2,95.124,94.961,94.961,0.66,0.2,0.33
201802,310310,"WINE, PER 175 - 250 ML SERVING",1,1,100.412,100.495,100.412,3.44,3.8,2.76
201802,210319,DOUGHNUT-EACH,1,1,99.159,98.772,99.159,0.75,0.84,0.6
201802,210215,CEREAL BAR,1,1,108.043,107.726,108.043,0.3,0.27,0.24
